A12,A16,4702.507,814
A12,C13,6151.986,698
A12,E7,7596.621,780
A12,D7,8246.855,376
A12,D9,9571.725,780
A12,E12,10021.465,282
A12,C8,11317.168,800
A12,A16,4702.506,814
A12,C13,6151.985,698
A12,E7,7596.620,780
A12,D7,8246.880,376
A12,D9,9571.713,780
A12,E12,10021.463,282
A12,C8,11317.167,800
A12,A16,4702.505,814
A12,C13,6152.0,698
A12,E7,7596.619,780
A12,D7,8136.879,376
A12,D9,9461.723,780
A12,E12,10021.463,282
A12,C8,11317.166,800
A12,A16,4702.530,814
A12,C13,6151.983,698
A12,E7,7596.592,780
A12,D7,8246.878,376
A12,D9,9461.696,780
A12,E12,10021.461,282
A12,C8,11317.139,800
A12,A16,4702.529,814
A12,C13,6152.8,698
A12,E7,7486.643,780
A12,D7,8136.903,376
A12,D9,9461.773,780
A12,E12,10021.487,282
A12,C8,11317.190,800
A12,A16,4702.580,814
A12,C13,6152.25,698
A12,E7,7596.642,780
A12,D7,8136.902,376
A12,D9,9461.746,780
A12,E12,10021.485,282
A12,C8,11317.188,800
A12,A16,4702.554,814
A12,C13,6152.33,698
A12,E7,7486.642,780
A12,D7,8136.902,376
A12,D9,9461.746,780
A12,E12,10021.459,282
A12,C8,11317.162,800
A12,A16,4702.505,814
A12,C13,6151.964,698
A12,E7,7596.599,780
A12,D7,8136.833,376
A12,D9,9461.703,780
A12,E12,10021.416,282
A12,C8,11317.119,800
A12,A16,4702.552,814
A12,C13,6152.31,698
A12,E7,7486.614,780
A12,D7,8136.900,376
A12,D9,9461.744,780
A12,E12,10021.457,282
A12,C8,11317.161,800
A12,A16,4702.525,814
A12,C13,6152.4,698
A12,E7,7486.639,780
A12,D7,8136.899,376
A12,D9,9461.759,780
A12,E12,10021.482,282
A12,C8,11317.186,800
A12,A16,4702.550,814
A12,C13,6152.3,698
A12,E7,7486.638,780
A12,D7,8136.898,376
A12,D9,9461.716,780
A12,E12,10021.481,282
A12,C8,11317.159,800
A12,A16,4702.549,814
A12,C13,6152.28,698
A12,E7,7596.637,780
A12,D7,8136.897,376
A12,D9,9461.741,780
A12,E12,10021.454,282
A12,C8,11317.158,800
A12,A16,4702.521,814
A12,C13,6151.990,698
A12,E7,7486.635,780
A12,D7,8136.895,376
A12,D9,9461.765,780
A12,E12,10021.478,282
A12,C8,11317.182,800
A12,A16,4702.547,814
A12,C13,6152.0,698
A12,E7,7596.635,780
A12,D7,8136.869,376
A12,D9,9461.739,780
A12,E12,10021.453,282
A12,C8,11317.156,800
A12,A16,4702.546,814
A12,C13,6151.999,698
A12,E7,7486.634,780
A12,D7,8136.894,376
A12,D9,9461.712,780
A12,E12,9911.452,282
A12,C8,11317.155,800
A12,A16,4702.545,814
A12,C13,6151.998,698
A12,E7,7596.633,780
A12,D7,8136.867,376
A12,D9,9461.737,780
A12,E12,10021.451,282
A12,C8,11317.154,800
A12,A16,4702.543,814
A12,C13,6151.986,698
A12,E7,7596.605,780
A12,D7,8136.918,376
A12,D9,9461.735,780
A12,E12,10021.475,282
A12,C8,11317.152,800
A12,A16,4702.516,814
A12,C13,6151.985,698
A12,E7,7486.630,780
A12,D7,8136.890,376
A12,D9,9461.760,780
A12,E12,9911.474,282
A12,C8,11317.177,800
A12,A16,4702.541,814
A12,C13,6151.984,698
A12,E7,7486.629,780
A12,D7,8136.890,376
A12,D9,9461.733,780
A12,E12,10021.473,282
A12,C8,11317.150,800

