B6,C12,1334.628,351
C12,A4,1405.721,376
A4,B16,1664.653,437
B16,C10,1439.757,483
C10,B1,1415.486,359
B1,D14,1564.341,404
D14,E14,999.782,282
E14,E9,1430.44,282
E9,D5,2515.487,703
D5,E6,1439.757,282
E6,D4,1090.304,289
D4,B6,1520.590,404
B6,C12,1334.601,351
C12,A4,1405.747,376
A4,B16,1664.602,437
B16,C10,1439.748,483
C10,B1,1415.460,359
B1,D14,1564.340,404
D14,E14,1109.758,282
E14,E9,1430.70,282
E9,D5,2515.460,703
D5,E6,1329.758,282
E6,D4,1090.304,289
D4,B6,1410.591,404
B6,C12,1334.601,351
C12,A4,1405.747,376
A4,B16,1664.601,437
B16,C10,1439.757,483
C10,B1,1305.461,359
B1,D14,1564.341,404
D14,E14,999.783,282
E14,E9,1430.59,282
E9,D5,2515.461,703
D5,E6,1439.783,282
E6,D4,1090.304,289
D4,B6,1520.564,404
B6,C12,1334.627,351
C12,A4,1405.721,376
A4,B16,1664.601,437
B16,C10,1439.810,483
C10,B1,1305.460,359
B1,D14,1564.367,404
D14,E14,999.784,282
E14,E9,1430.17,282
E9,D5,2515.460,703
D5,E6,1439.757,282
E6,D4,980.330,289
D4,B6,1520.565,404
B6,C12,1334.644,351
C12,A4,1405.721,376
A4,B16,1664.646,437
B16,C10,1439.783,483
C10,B1,1305.460,359
B1,D14,1564.393,404
D14,E14,999.783,282
E14,E9,1430.18,282
E9,D5,2405.486,703
D5,E6,1439.757,282
E6,D4,980.304,289
D4,B6,1520.539,404
B6,C12,1334.654,351
C12,A4,1295.721,376
A4,B16,1774.653,437
B16,C10,1439.757,483
C10,B1,1305.486,359
B1,D14,1564.341,404
D14,E14,999.732,282
E14,E9,1430.43,282
E9,D5,2405.513,703
D5,E6,1439.783,282
E6,D4,980.330,289
D4,B6,1520.616,404
B6,C12,1334.627,351
C12,A4,1405.721,376
A4,B16,1774.627,437
B16,C10,1329.747,483
C10,B1,1415.486,359
B1,D14,1564.340,404
D14,E14,999.758,282
E14,E9,1430.18,282
E9,D5,2515.434,703
D5,E6,1439.758,282
E6,D4,1090.304,289
D4,B6,1520.591,404
B6,C12,1334.575,351
C12,A4,1405.748,376
A4,B16,1664.601,437
B16,C10,1439.757,483
C10,B1,1415.409,359
B1,D14,1454.341,404
D14,E14,1109.783,282
E14,E9,1430.58,282
E9,D5,2515.461,703
D5,E6,1329.809,282
E6,D4,1090.304,289
D4,B6,1410.590,404
B6,C12,1334.602,351
C12,A4,1405.721,376
A4,B16,1664.601,437
B16,C10,1439.810,483
C10,B1,1305.460,359
B1,D14,1564.367,404
D14,E14,999.784,282
E14,E9,1430.43,282
E9,D5,2515.460,703
D5,E6,1439.783,282
E6,D4,1090.304,289
D4,B6,1520.565,404
B6,C12,1334.646,351
C12,A4,1405.721,376
A4,B16,1664.628,437
B16,C10,1439.757,483

